CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share
17113001404,Illinois,McLean,1,4300,1746,0,0,0,1,1,1,0,0,1,10.3,42361,1,1,1,1,1,0,0,4299.999972,4299.999972,4299.999972,1704.301087,1704.301087,1704.301087,4299.999972,0.999999994,1704.301087,0.39634909,1139.999986,0.265116276,373.9999963,0.086976743,3515.999963,0.81767441,391.9999978,0.09116279,34.99999992,0.008139535,0,0,7.999999801,0.001860465,348.9999958,0.08116279,396.9999964,0.092325581,50.26934012,0.028791146,286.7205865,0.164215685,4299.999972,0.999999994,1704.301087,0.39634909,1139.999986,0.265116276,373.9999963,0.086976743,3515.999963,0.81767441,391.9999978,0.09116279,34.99999992,0.008139535,0,0,7.999999801,0.001860465,348.9999958,0.08116279,396.9999964,0.092325581,50.26934012,0.028791146,286.7205865,0.164215685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113001500,Illinois,McLean,1,2425,920,0,62,0.025567,1,1,1,1,1,1,40,30602,1,1,1,1,1,0,0,1484.080947,2425.00001,1484.080947,888.0635738,1599.26144,888.0635738,2425.00001,1.000000004,1599.26144,0.659489254,693.0000026,0.285773197,186.0000013,0.076701031,1467.000005,0.604948456,659.0000018,0.271752578,9.999999836,0.004123711,6,0.002474227,12,0.004948454,270.9999997,0.111752577,334.0000023,0.13773196,205.5721547,0.223447994,339.1861876,0.368680639,1484.080947,0.611992143,888.0635738,0.366211783,435.0233637,0.179391078,128.9024991,0.05315567,902.6356476,0.372220886,390.8610963,0.161179834,5.883946255,0.00242637,5,0.002061856,7.684256766,0.003168766,172.016005,0.070934435,187.3774035,0.077269032,133.8828354,0.145524821,198.0145497,0.215233206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113001600,Illinois,McLean,1,2575,1308,0,296,0.1149515,0,1,0,1,1,1,50.7,30781,0,1,0,1,0,0,0,403.5930481,2575.000012,403.5930481,289.0070361,1787.753654,289.0070361,2575.000012,1.000000005,1787.753654,0.694273264,400.0000004,0.155339806,288.9999977,0.112233009,1807.000003,0.701747574,597.000003,0.231844661,31,0.012038835,0,0,11.00000004,0.004271845,129.000001,0.050097088,169.9999997,0.066019417,513.1889211,0.39234627,606.6254373,0.463780915,403.5930481,0.156735164,289.0070361,0.112235742,100.0108688,0.038839172,38.77232659,0.015057214,270.0334747,0.104867369,104.7113311,0.040664595,8.308884382,0.003226751,0,0,3.16962181,0.001230921,17.36973469,0.006745528,40.09595193,0.015571243,39.33740102,0.030074466,77.90160745,0.059557804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113001700,Illinois,McLean,1,2292,1135,0,0,0,1,1,1,1,1,1,33.5,40833,1,1,1,1,1,0,0,963.1088923,2292.000013,963.1088923,518.6005864,1306.113746,518.6005864,2292.000013,1.000000006,1306.113746,0.569857655,469.0000032,0.204624783,157.0000008,0.068499128,1848.000012,0.806282728,301.0000015,0.131326353,12.00000006,0.005235602,1,0.0004363,6.00000003,0.002617801,124.000001,0.054101222,143.0000016,0.062390926,276.4966604,0.243609392,308.5136387,0.271818184,963.1088923,0.420204578,518.6005864,0.226265526,193.016221,0.084213011,54.83997787,0.023926692,789.0007647,0.344241171,127.2194912,0.055505886,2.199881792,0.000959809,1,0.0004363,2,0.0008726,41.68875659,0.018188812,67.89268992,0.029621592,111.7271711,0.098438036,125.1405386,0.110255981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113001800,Illinois,McLean,1,3228,1504,0,14,0.0043371,0,0,0,0,0,0,5.9,92313,0,1,0,1,0,0,0,336.8053846,1835.70942,336.8053846,81.62900502,297.1400192,81.62900502,1835.70942,0.568683216,297.1400192,0.092050811,428.3093741,0.13268568,259.0946601,0.080264765,1708.288585,0.529209599,34.87969182,0.010805357,25.98591556,0.00805016,0,0,3.983012855,0.001233895,62.57223059,0.01938421,74.77822178,0.023165496,30.01716445,0.019958221,28.20946967,0.018756296,336.8053846,0.104338719,81.62900502,0.025287796,78.1237959,0.024201919,57.32997158,0.017760214,321.0786406,0.099466741,10.2878434,0.003187064,2.131048918,0.000660176,0,0,0.63531518,0.000196814,2.672536313,0.000827923,3.129969299,0.000969631,5.839909507,0.003882919,5.014712371,0.00333425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113002101,Illinois,McLean,1,4771,2237,0,42,0.0088032,0,0,0,0,1,0,12.8,67569,1,1,1,1,1,0,0,4770.999981,4770.999981,4770.999981,1619.475436,1619.475436,1619.475436,4770.999981,0.999999996,1619.475436,0.339441508,959.0000009,0.201006079,821.0000045,0.172081326,3902.999995,0.81806749,359.0000063,0.075246281,99.99999975,0.020959966,0,0,10.00000015,0.002095997,399.0000008,0.083630266,483.0000018,0.101236638,149.2768118,0.066730805,253.6914938,0.113407016,4770.999981,0.999999996,1619.475436,0.339441508,959.0000009,0.201006079,821.0000045,0.172081326,3902.999995,0.81806749,359.0000063,0.075246281,99.99999975,0.020959966,0,0,10.00000015,0.002095997,399.0000008,0.083630266,483.0000018,0.101236638,149.2768118,0.066730805,253.6914938,0.113407016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113002102,Illinois,McLean,0,1771,623,0,0,0,0,0,0,0,0,0,9.1,87348,0,0,0,0,0,0,0,0,0,0,0,0,0,1770.999994,0.999999997,212.8651859,0.12019491,476.000001,0.268774704,198.0000009,0.111801243,1474.000009,0.832298142,79.0000005,0.044607567,6.999999994,0.003952569,0,0,12.00000005,0.006775833,198.999998,0.112365894,303.0000021,0.171089781,8.59969327,0.013803681,61.15337405,0.098159509,1770.999994,0.999999997,212.8651859,0.12019491,476.000001,0.268774704,198.0000009,0.111801243,1474.000009,0.832298142,79.0000005,0.044607567,6.999999994,0.003952569,0,0,12.00000005,0.006775833,198.999998,0.112365894,303.0000021,0.171089781,8.59969327,0.013803681,61.15337405,0.098159509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005101,Illinois,McLean,1,8523,2804,0,0,0,0,0,0,0,0,0,1.4,138815,1,1,1,1,1,0,0,8443.507731,8523.000009,8443.507731,321.4316148,322.6350013,321.4316148,8523.000009,1.000000001,322.6350013,0.037854629,2944.000013,0.345418282,444.0000014,0.052094333,6500.999989,0.76275959,357.9999982,0.042003989,1360.999988,0.159685555,1.999999953,0.000234659,34.99999986,0.004106535,265.9999997,0.031209668,272.9999987,0.032030975,73.72807773,0.026293894,0,0,8443.507731,0.990673206,321.4316148,0.037713436,2917.304855,0.34228615,440.0053949,0.051625648,6433.480974,0.754837613,355.8333492,0.041749777,1353.405118,0.158794452,1.999999953,0.000234659,34.85842468,0.004089924,263.9298289,0.030966776,269.5789459,0.031629584,73.34139088,0.026155988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005102,Illinois,McLean,0,6749,2597,0,0,0,0,0,0,0,0,0,5.8,87448,0,0,0,0,0,0,0,0,0,0,0,0,0,6749.000005,1.000000001,1208.945021,0.179129504,1709.000004,0.2532227,898.999998,0.133204919,6559.00001,0.971847683,35.00000022,0.005185954,47.00000048,0.006963995,0,0,11.99999979,0.001778041,95.99999979,0.014224329,103.9999998,0.01540969,27.65267722,0.010647931,98.05388544,0.037756598,6749.000005,1.000000001,1208.945021,0.179129504,1709.000004,0.2532227,898.999998,0.133204919,6559.00001,0.971847683,35.00000022,0.005185954,47.00000048,0.006963995,0,0,11.99999979,0.001778041,95.99999979,0.014224329,103.9999998,0.01540969,27.65267722,0.010647931,98.05388544,0.037756598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005201,Illinois,McLean,1,1235,469,0,0,0,0,0,0,0,0,0,1.5,105875,1,1,1,1,1,0,0,1197.021138,1223.131617,1197.021138,32.03706218,32.73588276,32.03706218,1223.131617,0.990389973,32.73588276,0.026506788,257.7546306,0.208708203,185.1130949,0.149889146,1171.093924,0.948254189,19.03769852,0.015415141,15.00000007,0.012145749,0,0,0,0,17.99999973,0.014574899,23.9999997,0.019433198,0,0,9.161615016,0.01953436,1197.021138,0.969247885,32.03706218,0.025940941,252.3846908,0.204360073,179.1437794,0.145055692,1146.923639,0.928683109,17.24623723,0.013964565,14.85126714,0.012025318,0,0,0,0,17.99999973,0.014574899,23.9999997,0.019433198,0,0,8.958406416,0.01910108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005202,Illinois,McLean,0,3161,1181,0,0,0,0,0,0,0,0,0,3.5,81389,0,0,0,0,0,0,0,4.893849567,4.893849567,0,0,0,0,3161.000005,1.000000002,420.9958482,0.133184387,811.0000045,0.25656438,380.9999984,0.120531477,3043.000007,0.962670043,56.00000234,0.017715913,14.00000007,0.004428978,0,0,0,0,48.00000014,0.015185068,49.99999919,0.015817779,26.75201389,0.022652002,62.15789498,0.052631579,3161.000005,1.000000002,420.9958482,0.133184387,811.0000045,0.25656438,380.9999984,0.120531477,3043.000007,0.962670043,56.00000234,0.017715913,14.00000007,0.004428978,0,0,0,0,48.00000014,0.015185068,49.99999919,0.015817779,26.75201389,0.022652002,62.15789498,0.052631579,4.893849567,0.001548197,0,0,0.28843911,9.12E-05,0.66692587,0.000210986,4.893849567,0.001548197,0,0,0,0,0,0,0,0,0,0,0,0,0.106427553,9.01E-05,0.121195013,0.000102621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005400,Illinois,McLean,0,9006,3181,0,0,0,0,0,0,0,0,0,3.7,100064,0,0,0,0,0,0,0,0,0,0,0,0,0,7354.380921,0.81660903,774.7246037,0.086023163,2147.014421,0.238398226,674.2071492,0.074861997,7104.478703,0.788860615,65.99408418,0.007327791,40.79230834,0.004529459,0,0,7.99999999,0.000888297,135.1158312,0.015002868,93.17576184,0.010345965,33.02857795,0.01038308,87.00739194,0.027352214,6173.786996,0.68551932,560.6698466,0.062255146,1737.614104,0.192939607,598.4756803,0.066452996,5959.537993,0.661729735,63.91870193,0.007097346,32.21696678,0.003577278,0,0,7.99999999,0.000888297,110.113338,0.012226664,64.48519274,0.007160248,26.60700458,0.008364352,74.15326829,0.023311307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005501,Illinois,McLean,1,2474,1031,0,0,0,0,0,0,0,0,0,7.2,75110,0,1,0,1,0,0,0,156.5728932,980.0345601,156.5728932,23.41631781,260.828033,23.41631781,980.0345601,0.396133614,260.828033,0.105427661,256.1781074,0.103548144,172.1283901,0.069574935,948.927808,0.383560149,7.918498822,0.003200687,3.062751031,0.001237975,0,0,0,0,20.12550223,0.008134803,15.20396767,0.0061455,11.32657509,0.010986009,24.83382232,0.024087122,156.5728932,0.063287346,23.41631781,0.009464963,38.0209334,0.015368203,22.85506572,0.009238103,151.5728933,0.061266327,0,0,2.999999939,0.001212611,0,0,0,0,2.000000062,0.000808407,0,0,0,0,3.557055984,0.003450103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005502,Illinois,McLean,0,2420,930,0,73,0.0301653,0,0,0,0,0,0,4.5,79453,0,0,0,0,0,0,0,25.44690159,25.44690159,0,5.669748241,5.669748241,0,2079.440059,0.859272752,228.4439546,0.094398328,526.7527629,0.217666431,247.4506891,0.102252351,2025.484665,0.836977134,13.92279267,0.00575322,9.000000124,0.003719008,0,0,2.999999762,0.001239669,28.03260229,0.01158372,30.0000001,0.012396694,24.06299264,0.025874186,41.7047778,0.044843847,1509.31814,0.623685182,190.7197719,0.078809823,357.2412419,0.147620348,182.3505812,0.07535148,1470.209506,0.607524589,11.42913473,0.004722783,4.940981756,0.002041728,0,0,2.999999762,0.001239669,19.73851997,0.008156413,19.29508064,0.007973174,16.51602042,0.017759162,30.26099601,0.032538705,25.44690159,0.010515249,5.669748241,0.002342871,7.873103167,0.003253348,2.254863851,0.000931762,25.44690159,0.010515249,0,0,0,0,0,0,0,0,0,0,0,0,0.168353599,0.000181025,0.44646622,0.000480071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005601,Illinois,McLean,0,1889,747,0,37,0.0195871,1,1,0,0,0,1,13.1,62037,1,1,0,0,0,1,0,1156.559313,1156.559313,0,346.1871084,346.1871084,0,1889.000016,1.000000008,574.1423979,0.303939861,459.0000049,0.242985709,285.0000054,0.150873481,1851.000015,0.979883544,13.00000005,0.006881948,0.999999989,0.000529381,1,0.000529381,6.00000003,0.003176284,17.00000011,0.008999471,20.00000003,0.010587613,33.30139247,0.044580177,88.0696034,0.117897729,1889.000016,1.000000008,574.1423979,0.303939861,459.0000049,0.242985709,285.0000054,0.150873481,1851.000015,0.979883544,13.00000005,0.006881948,0.999999989,0.000529381,1,0.000529381,6.00000003,0.003176284,17.00000011,0.008999471,20.00000003,0.010587613,33.30139247,0.044580177,88.0696034,0.117897729,1156.559313,0.612260092,346.1871084,0.183264748,291.7493372,0.154446446,190.34989,0.100767544,1127.310194,0.596776175,12.00000004,0.006352568,0,0,1,0.000529381,3.249118805,0.001720021,12.99999998,0.006881948,13.02249204,0.006893855,17.87530251,0.023929454,52.2742156,0.06997887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005602,Illinois,McLean,0,2212,876,0,0,0,0,0,0,0,0,0,8.7,67619,0,0,0,0,0,0,0,262.0732271,262.0732271,0,90.35324097,90.35324097,0,2211.999997,0.999999999,752.6457627,0.34025577,529,0.23915009,316.999999,0.143309222,2124.999997,0.960669076,9.000000002,0.004068716,14.99999963,0.006781193,0,0,7.999999904,0.003616636,55.00000075,0.024864376,48.00000051,0.021699819,25.53909183,0.029154214,84.40893028,0.096357226,2211.999997,0.999999999,752.6457627,0.34025577,529,0.23915009,316.999999,0.143309222,2124.999997,0.960669076,9.000000002,0.004068716,14.99999963,0.006781193,0,0,7.999999904,0.003616636,55.00000075,0.024864376,48.00000051,0.021699819,25.53909183,0.029154214,84.40893028,0.096357226,262.0732271,0.118477951,90.35324097,0.040846854,59.03463143,0.026688351,31.68990401,0.014326358,253.2882235,0.11450643,0.398397356,0.000180107,0.395025802,0.000178583,0,0,0.315687637,0.000142716,7.67589247,0.003470114,3.593155971,0.001624392,2.575653971,0.002940244,9.677202648,0.011047035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005700,Illinois,McLean,0,5144,2060,0,0,0,0,0,0,0,0,0,10.4,72672,0,0,0,0,0,0,0,110.8741563,110.8741563,0,19.29668215,19.29668215,0,3799.745316,0.738675217,955.7124037,0.18579168,948.0285004,0.18429792,587.0552261,0.114124266,3664.598458,0.7124025,19.99999995,0.003888025,17.99999977,0.003499222,3,0.000583204,4.000000024,0.000777605,90.14686046,0.017524662,108.0000008,0.020995335,48.07497506,0.023337367,128.3260615,0.062294205,3117.22171,0.605991779,817.7259746,0.158966947,757.716393,0.14730101,531.4768622,0.103319763,2996.916544,0.582604305,19.99999995,0.003888025,16.99999983,0.003304821,3,0.000583204,3.155159902,0.000613367,77.15000315,0.014998057,100.994844,0.019633523,40.12630807,0.01947879,106.3438089,0.051623208,110.8741563,0.021554074,19.29668215,0.003751299,24.16788446,0.004698267,17.98925656,0.003497134,103.7559212,0.02017028,1.918577436,0.000372974,1.000000017,0.000194401,0,0,0,0,4.199657902,0.000816419,2.152401106,0.000418429,0,0,3.5717309,0.00173385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005800,Illinois,McLean,1,4290,2338,0,53,0.0123543,0,0,0,0,1,0,6.6,74250,0,1,0,1,0,0,0,184.5410537,2555.226019,184.5410537,54.07820624,614.7002372,54.07820624,2555.226019,0.595623781,614.7002372,0.143286769,402.1529614,0.093741949,634.3519921,0.147867597,2054.697663,0.478950504,165.724933,0.038630521,254.5949903,0.059346152,0,0,3.960912022,0.00092329,76.24752985,0.017773317,76.07252361,0.017732523,106.4332441,0.045523201,61.01065356,0.026095232,184.5410537,0.043016563,54.07820624,0.012605642,32.4402729,0.007561835,26.05549837,0.006073543,154.0044658,0.035898477,11.29886124,0.002633767,13.63300341,0.003177856,0,0,0.066009842,1.54E-05,5.53871163,0.001291075,2.386206627,0.000556225,3.084292127,0.001319201,4.067849305,0.001739884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113005900,Illinois,McLean,1,4374,2073,0,68,0.0155464,1,1,1,1,1,1,27,51900,1,1,1,1,1,0,0,4347.279615,4374.00001,4347.279615,2040.947416,2046.892162,2040.947416,4374.00001,1.000000002,2046.892162,0.46796803,929.9999973,0.212620027,544.9999941,0.124599907,3457.000009,0.790352082,668.9999955,0.152949245,23.9999998,0.005486968,1,0.000228624,15.99999988,0.003657979,206.9999994,0.047325103,252.0000009,0.057613169,281.1896667,0.135643833,420.8345843,0.203007518,4347.279615,0.993891087,2040.947416,0.46660892,921.4116418,0.210656525,541.6265529,0.123828659,3433.473565,0.78497338,667.6340986,0.152636968,23.9999998,0.005486968,1,0.000228624,15.99999988,0.003657979,205.171945,0.046907166,249.7166475,0.05709114,281.1896667,0.135643833,419.0820029,0.202162085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17113006000,Illinois,McLean,0,3845,1470,0,0,0,0,0,0,0,0,0,6.9,90938,1,1,0,0,0,1,0,679.1827735,679.1827735,0,94.48797121,94.48797121,0,3833.485526,0.997005338,548.9515524,0.142770235,904.7827078,0.235314098,439.2859336,0.114248617,3697.47637,0.961632346,44.99999955,0.011703511,32.00000004,0.008322497,0,0,7.99999995,0.002080624,51.00915601,0.01326636,73.82729704,0.019200857,25.8833356,0.017607711,94.26087379,0.064123043,3808.069316,0.990395141,547.1886903,0.142311753,900.9908985,0.234327932,435.4253856,0.113244574,3672.069316,0.95502453,44.99999955,0.011703511,32.00000004,0.008322497,0,0,7.99999995,0.002080624,51.00000012,0.013263979,68.65859983,0.017856593,25.75286227,0.017518954,93.64303955,0.063702748,679.1827735,0.176640513,94.48797121,0.024574245,156.9051038,0.040807569,79.57732743,0.020696314,662.4753326,0.172295275,2.266030207,0.000589345,1.999999965,0.000520156,0,0,1.000000022,0.000260078,11.44140673,0.002975658,5.999999719,0.001560468,5.47775624,0.003726365,16.85111688,0.011463345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115000200,Illinois,Macon,1,2737,1009,0,0,0,0,1,0,0,0,1,44.5,26250,0,1,0,1,0,0,0,0,1769.288273,0,0,1372.726712,0,1769.288273,0.646433421,1372.726712,0.501544286,620.4070878,0.226674128,162.1792773,0.059254394,832.6502018,0.304220023,791.8298896,0.289305769,6.443032712,0.002354049,2.999999881,0.001096091,6.00000006,0.002192181,129.3651426,0.047265306,64.94881067,0.023729927,83.63083473,0.082884871,280.7044973,0.278200691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115000300,Illinois,Macon,1,3703,1549,0,50,0.0135026,1,1,1,1,1,1,41.9,33665,1,1,1,1,1,0,0,1413.339649,3607.114503,1413.339649,911.3175111,2329.467897,911.3175111,3607.114503,0.974105996,2329.467897,0.629075857,1013.580478,0.273718736,472.2896083,0.127542427,1486.507263,0.401433233,1898.02841,0.512565058,2.999999866,0.000810154,4,0.001080205,7.000000156,0.001890359,208.5788183,0.056326983,62.54972343,0.016891635,228.8204387,0.147721394,489.3441764,0.315909733,1413.339649,0.381674223,911.3175111,0.246102487,393.6978978,0.106318633,184.4979738,0.049823919,683.5382096,0.184590389,654.618927,0.176780699,1.01778728,0.000274855,0,0,3.48291079,0.000940565,70.68181225,0.019087716,25.13127699,0.006786734,82.98339401,0.053572236,196.4149734,0.126801145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115000400,Illinois,Macon,1,1292,517,0,0,0,0,1,0,1,1,1,34.1,39821,0,1,0,1,0,0,0,0,1292.000009,0,0,681.163303,0,1292.000009,1.000000007,681.163303,0.527216179,379.9999994,0.294117647,175.0000014,0.135448917,494.0000025,0.382352943,743.0000003,0.5750774,2,0.001547988,2,0.001547988,0,0,50.99999954,0.039473684,11.0000001,0.008513932,128.6904768,0.24891775,181.2857148,0.350649352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115000500,Illinois,Macon,1,3938,1610,0,653,0.1658202,0,1,0,1,1,1,60.2,14457,0,1,0,1,0,0,0,0,3752.30234,0,0,2998.386041,0,3752.30234,0.952844678,2998.386041,0.761398182,739.4703811,0.187778157,241.3764809,0.06129418,2204.146887,0.559712262,1335.285261,0.339077009,16.00000019,0.004062976,2,0.000507872,8.000000077,0.002031488,186.8701667,0.047453064,110.046707,0.027944821,623.8135367,0.387461824,680.2488724,0.422514828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115000600,Illinois,Macon,1,2035,788,0,19,0.0093366,0,1,0,0,0,1,37.5,26991,0,1,0,1,0,0,0,0,821.6852257,0,0,569.8425269,0,821.6852257,0.403776524,569.8425269,0.280020898,276.0359675,0.13564421,67.2431782,0.033043331,220.4107485,0.10830995,558.5331858,0.274463482,0.098668352,4.85E-05,0,0,5.242004661,0.002575924,37.40061934,0.018378683,26.60708869,0.013074736,98.3155262,0.124765896,150.7922992,0.191360786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17115000900,Illinois,Macon,1,1955,755,0,0,0,0,1,0,1,1,1,37.9,26495,0,1,0,1,0,0,0,357.421671,1807.858458,357.421671,260.6916323,1318.412621,260.6916323,1807.858458,0.924735784,1318.412621,0.674379857,541.326629,0.276893416,179.9250497,0.092033273,636.9309118,0.325795863,1056.431123,0.540373976,0,0,0.99999997,0.000511509,8,0.004092072,105.4964266,0.053962367,46.68207222,0.023878298,121.1332281,0.160441362,287.7727263,0.381155929,357.421671,0.182824384,260.6916323,0.133346103,103.4458498,0.052913478,33.10891248,0.016935505,150.4838795,0.076973851,187.7078466,0.096014244,0,0,0.490805596,0.000251051,0,0,18.73914057,0.009585238,9.397594497,0.004806954,23.29621227,0.03085591,60.46269955,0.080083046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
